Year,Quarter,Keyword,New Score,Percentile,Sentiment
2017,Q1,Frontera Grocery Wicked Kitchen,0.9763829708099365,64.8272957034541,positive
2017,Q1,Gourmet Garden,0.4945160448551178,39.469250210614995,neutral
2017,Q1,Grocery Snacks,-0.16547377904256186,7.729570345408593,negative
2017,Q1,Infant Feeding,0.33191641171773273,25.73715248525695,negative
2017,Q1,Mobile Order,0.662751833597819,51.74810446503791,neutral
2017,Q1,October industry performed,0.4963473677635193,42.83909014321819,neutral
2017,Q1,October public data,0.4944615364074707,39.448188711036224,neutral
2017,Q1,Project Centennial,-0.11441946774721146,7.898062342038753,negative
2017,Q1,Project Centennial day-to-day basis,-0.944518506526947,4.191238416175231,negative
2017,Q1,Reward u.s.,0.9918105602264404,77.19039595619208,positive
2017,Q1,Seattle Roastery company-leading comp growth,0.8499428033828735,55.66554338668913,positive
2017,Q1,account current customers,0.9957648515701294,97.00926705981466,positive
2017,Q1,ajay retirement Pivotal Research good luck,0.918971598148346,58.52990732940185,positive
2017,Q1,animal proteins,0.49107131361961365,36.7944397641112,neutral
2017,Q1,attractive components,0.30856165289878845,23.16764953664701,negative
2017,Q1,baristas Mobile Order,0.9927155375480652,79.59140690817186,positive
2017,Q1,bellies volatile raw material right,0.8587120771408081,55.939342881213136,positive
2017,Q1,better-for-you premium,0.4946279525756836,39.55349620893008,neutral
2017,Q1,big industry turnaround,0.9915993213653564,76.72704296545913,positive
2017,Q1,brand-focused company,-0.17076989014943442,7.6663858466722825,negative
2017,Q1,bread entire fresh,0.9940295219421387,85.84667228306655,positive
2017,Q1,burger rotation,0.975890576839447,64.72198820556024,positive
2017,Q1,card reflection,0.536011278629303,49.87363100252738,neutral
2017,Q1,casual dining industry model than today,0.9950757622718811,92.50210614995787,positive
2017,Q1,circumstances input successful pricing,0.7614299058914185,53.41196293176074,positive
2017,Q1,coffee-forward global markets,0.5841202139854431,50.65290648694187,neutral
2017,Q1,common stock,0.1421029908316476,16.133108677337827,negative
2017,Q1,compression real growth engine,0.9569593667984009,61.52064026958719,positive
2017,Q1,customer Seasoning Blends,0.4967985153198242,44.96630160067397,neutral
2017,Q1,customers aggressive deep discounting,0.937201738357544,59.66722830665543,positive
2017,Q1,customers cold beverage innovation,0.49067601561546326,36.5838247683235,neutral
2017,Q1,customers other methods,0.9875149726867676,70.87194608256108,positive
2017,Q1,customized flavors,0.4972454905509949,47.893850042123,neutral
2017,Q1,decent chunk unallocated corporate expense,0.8344965577125549,55.033698399326035,positive
2017,Q1,delaney 47-year history public company,0.9951830506324768,93.49199663016007,positive
2017,Q1,demand for vanilla,0.9941018223762512,86.35214827295702,positive
2017,Q1,digital flywheel,0.49789270758628845,49.03117101937658,neutral
2017,Q1,director flexes versus grow strategy,0.9923619031906128,78.55939342881213,positive
2017,Q1,e-commerce footfall retail sales,0.8159128427505493,54.52822240943556,positive
2017,Q1,emergence decade of acquisitive expansion,0.823050320148468,54.759898904802014,positive
2017,Q1,exit winter selling season,0.9235334992408752,58.71946082561078,positive
2017,Q1,expenses rose,0.49279293417930603,38.01600673967987,neutral
2017,Q1,experienced weakness,-0.977356493473053,2.969671440606571,negative
2017,Q1,factors impacted,0.9895193576812744,73.18871103622578,positive
2017,Q1,fajita category,0.4794532060623169,33.36141533277169,neutral
2017,Q1,fine tuned,0.4969204068183899,45.68239258635215,neutral
2017,Q1,floor Mika Ware,0.991972804069519,77.63268744734624,positive
2017,Q1,flow warrants,0.9821810722351074,67.0598146588037,positive
2017,Q1,fresh segments,0.43256139755249023,29.085930918281385,neutral
2017,Q1,fundamentals achieve disciplined profitable growth,0.4917219281196594,37.17354675652906,neutral
2017,Q1,g s,0.014895701600659278,9.140690817186185,negative
2017,Q1,gluten-free breakfast sandwich,0.9779953956604004,65.35383319292333,positive
2017,Q1,great strides full rewards,0.28946468234062195,22.641112047177756,negative
2017,Q1,grocers midterm,0.6592667698860168,51.6849199663016,neutral
2017,Q1,guests Chili,0.2318829745054245,19.01853411962932,negative
2017,Q1,had trail,0.9955310225486755,95.45071609098568,positive
2017,Q1,hams volatile component,0.9933278560638428,82.20303285593934,positive
2017,Q1,high single-digit EPS,0.496599406003952,43.828980623420385,neutral
2017,Q1,high-potential brand,0.9943491816520691,87.76326874473462,positive
2017,Q1,higher-than-anticipated inflation,0.45182862877845764,30.054759898904805,neutral
2017,Q1,higher-than-expected inflation,0.49604764580726624,41.954507160909856,neutral
2017,Q1,hurricane did,0.994529664516449,88.87952822240943,positive
2017,Q1,important criteria,0.46493518352508545,31.381634372367312,neutral
2017,Q1,in-restaurant feature card,0.9957782030105591,97.07245155855097,positive
2017,Q1,incentive compensation,-0.22549699246883392,7.434709351305813,negative
2017,Q1,incremental slotting,0.9716082215309143,63.56360572872789,positive
2017,Q1,information customers,0.9951089024543762,92.77590564448188,positive
2017,Q1,inopportune tropical cyclone,0.9537475109100342,61.09941027801179,positive
2017,Q1,international segment,0.09056929566643455,13.732097725358045,negative
2017,Q1,ir.mccormick.com posted,0.9951406717300415,93.10235888795282,positive
2017,Q1,issue Aldis Lidls,0.9960758090019226,98.69418702611627,positive
2017,Q1,joint venture,0.33119410276412964,24.89469250210615,negative
2017,Q1,leaders announced,0.4887253940105438,35.61499578770008,neutral
2017,Q1,legislation u.s.,0.34957921504974365,26.2636899747262,negative
2017,Q1,lion attractive shifts,0.8670928478240967,56.25526537489469,positive
2017,Q1,local customers,0.24048542380332946,19.29233361415333,negative
2017,Q1,local outlets,0.993756890296936,84.49873631002527,positive
2017,Q1,majority snack nut category,0.9959056377410889,97.83066554338669,positive
2017,Q1,menu traffic Chili fundamental move,0.883934497833252,56.82392586352149,positive
2017,Q1,mid-single-digit increase,0.2667483389377594,22.198820556023588,negative
2017,Q1,millennial consumers shop for immediate convenience,0.9911836385726929,75.8424599831508,positive
2017,Q1,millennials buying refrigerated,0.9915321469306946,76.57961246840776,positive
2017,Q1,moderate operating margin,0.49666279554367065,44.14490311710193,neutral
2017,Q1,modest increase,0.4519326686859131,30.07582139848357,neutral
2017,Q1,momentum from productivity,0.49717068672180176,47.30412805391744,neutral
2017,Q1,multiyear improvement,0.49712032079696655,46.81971356360573,neutral
2017,Q1,national-branded company,0.9947968125343323,90.58550968828982,positive
2017,Q1,net debt-to-EBITDA,0.16607327262560526,17.649536647009267,negative
2017,Q1,new menu bank of america,0.9935112595558167,83.19292333614153,positive
2017,Q1,new spend rewards,0.44406208395957947,29.591406908171862,neutral
2017,Q1,onetimers G,0.9954922199249268,95.30328559393428,positive
2017,Q1,open book input cost structure,0.9936805963516235,84.01432181971357,positive
2017,Q1,operations lamb weston,0.9875518679618835,70.95619208087615,positive
2017,Q1,operator John Ivankoe,0.9954604506492615,95.05054759898904,positive
2017,Q1,opportunity for delivery,0.7697926759719849,53.5804549283909,positive
2017,Q1,organic breads,0.4603976309299469,30.87615838247683,neutral
2017,Q1,organic net sales,-0.034830991636242786,8.445661331086773,negative
2017,Q1,other cold brew,0.9930437803268433,80.98146588037068,positive
2017,Q1,overall fresh bakery category,0.9958413243293762,97.51474304970515,positive
2017,Q1,payments slight increase incentive compensation,-0.9019879698753357,4.759898904802022,negative
2017,Q1,positive trend,0.16567452748616537,17.459983150800337,negative
2017,Q1,practice category management,0.9920543432235718,77.75905644481888,positive
2017,Q1,price-driven categories,0.9962748289108276,99.38921651221567,positive
2017,Q1,product baked,0.9961983561515808,99.13647851727043,positive
2017,Q1,productivity caused,-0.9899097681045532,1.4532434709351305,negative
2017,Q1,project centennial consulting,0.9945259690284729,88.83740522325189,positive
2017,Q1,recent fires,0.9932102560997009,81.65543386689133,positive
2017,Q1,record-shattering mobile order,0.6266229748725891,51.15838247683235,neutral
2017,Q1,relative rebound,0.49554556608200073,40.75400168491996,neutral
2017,Q1,reliable contributors,0.5046316385269165,49.3681550126369,neutral
2017,Q1,reloads fronts digital flywheel,0.9957854151725769,97.13563605728727,positive
2017,Q1,remain elevated,0.11054307222366333,14.490311710193765,negative
2017,Q1,reorganization functional staff management,0.9765531420707703,64.86941870261163,positive
2017,Q1,repurchase subject,0.9948961138725281,91.17523167649537,positive
2017,Q1,revenue improved,0.49696168303489685,45.89300758213985,neutral
2017,Q1,simplification complex business,0.9948215484619141,90.77506318449873,positive
2017,Q1,slight improvement,0.4971102476119995,46.65122156697557,neutral
2017,Q1,smokehouse combo promotion,0.9193050265312195,58.572030328559386,positive
2017,Q1,soft variety nonorganic wide pan,-0.9913015961647034,1.1794439764111204,negative
2017,Q1,soup infant feeding business,0.49570372700691223,41.09098567818029,neutral
2017,Q1,space allocated,0.9905186295509338,74.81044650379107,positive
2017,Q1,suggestive selling,0.985651969909668,69.29233361415332,positive
2017,Q1,sweet baked,-0.9553359150886536,3.9174389216512213,negative
2017,Q1,targeted-pricing programs margin lost,0.9935036301612854,83.17186183656277,positive
2017,Q1,teapot Georgia Dock,0.9927813410758972,79.82308340353833,positive
2017,Q1,terrific return,0.49622029066085815,42.41786015164279,neutral
2017,Q1,total charges,0.9957993626594543,97.21988205560235,positive
2017,Q1,total check Mobile Order,0.9955399632453918,95.49283909014322,positive
2017,Q1,tremendous encouragement,0.3048270344734192,23.062342038753158,negative
2017,Q1,trends gourmet,0.4960845410823822,42.08087615838247,neutral
2017,Q1,true growth,0.9944656491279602,88.41617523167649,positive
2017,Q1,unaffected gross margin expansion,0.9744198322296143,64.23757371524853,positive
2017,Q1,unfavorable currency,-0.2475825548171997,7.2662173546756526,negative
2017,Q1,unlocked substantial value,0.4974311888217926,48.588879528222414,neutral
2017,Q1,upgraded quality,0.49702247977256775,46.251053074978934,neutral
2017,Q1,value-added products,0.0552016728454166,11.583824768323504,negative
2017,Q1,vanilla bounce,0.9489138126373291,60.59393428812131,positive
2017,Q1,vast majority,0.15302880910726693,16.449031171019378,negative
2017,Q1,year-ago period,0.035503926021712165,10.593934288121314,negative
2017,Q2,'we grown 'the entirety FY gap between gross profit dollar,0.5264041423797607,49.7893850042123,neutral
2017,Q2,3-year adjusted income growth target,0.49511876702308655,40.058972198820555,neutral
2017,Q2,Asia/Pacific region,0.10852926472822826,14.342881213142375,negative
2017,Q2,Banquet single-serve frozen meal brand,0.45275482535362244,30.11794439764111,neutral
2017,Q2,Coffee Company,0.3303334911664327,24.41027801179444,negative
2017,Q2,December anomaly,-0.8271501064300537,5.265374894692502,negative
2017,Q2,December local craft beers implementation of local craft,0.9077463150024414,57.898062342038756,positive
2017,Q2,FTC conducts review wesson transaction,0.4910023808479309,36.75231676495366,neutral
2017,Q2,Grill Mates,0.49721312522888184,47.6832350463353,neutral
2017,Q2,Healthy Choice,0.4935266673564911,38.45829823083404,neutral
2017,Q2,M reshape,0.4228876829147339,28.64363942712721,neutral
2017,Q2,MGE guys quantified,0.9936912059783936,84.16175231676495,positive
2017,Q2,MSG artificial flavors,0.9954801797866821,95.1558550968829,positive
2017,Q2,Non-Independent Director,0.12417125701904297,15.438079191238415,negative
2017,Q2,Shanghai Roastery,0.135263721148173,15.922493681550126,negative
2017,Q2,Wyman Roberts,0.11056381464004517,14.574557708508845,negative
2017,Q2,activity toggle,0.9936189651489258,83.80370682392586,positive
2017,Q2,addition U.S. Broadline,0.47954294085502625,33.38247683235046,neutral
2017,Q2,affinity none,0.9943686127662659,87.86857624262848,positive
2017,Q2,agreement Sandwich Bros.,0.6952031254768372,52.27464195450716,neutral
2017,Q2,alternative investments,0.9955946803092957,95.91406908171862,positive
2017,Q2,ambition have said,0.9856545329093933,69.3133951137321,positive
2017,Q2,animal proteins,0.49752259254455566,48.71524852569503,neutral
2017,Q2,annual traffic trends,-0.9856582283973694,2.169334456613311,negative
2017,Q2,apologies callers,0.9917144179344177,77.04296545914069,positive
2017,Q2,boyardee saw,0.9865341186523438,70.02948609941028,positive
2017,Q2,chick size as traffic,0.9732723236083984,64.1112047177759,positive
2017,Q2,chili different cultures,0.855495035648346,55.87615838247684,positive
2017,Q2,chili mall exposed,0.9929991960525513,80.7497893850042,positive
2017,Q2,company completed Artisan Treats,0.969638466835022,63.24768323504634,positive
2017,Q2,corner U.S.,0.9951785802841187,93.42881213142375,positive
2017,Q2,costs contributed,-0.4814872145652771,6.634372367312552,negative
2017,Q2,dKB launched new organic breakfast,0.8441258072853088,55.41280539174389,positive
2017,Q2,e-commerce channel business,0.4909777343273163,36.7312552653749,neutral
2017,Q2,enablement stream for distributor,0.9959731698036194,98.20977253580455,positive
2017,Q2,entire single-serve beverage,0.9930055737495422,80.77085088458298,positive
2017,Q2,events led,0.6115535497665405,51.032013479359726,neutral
2017,Q2,execute in-store,0.995952844619751,98.12552653748948,positive
2017,Q2,family-style options,0.995272696018219,93.87110362257792,positive
2017,Q2,fires plants EPS,0.9962265491485596,99.26284751474304,positive
2017,Q2,fires put,0.9605466723442078,61.815501263689974,positive
2017,Q2,fresh package breads category,-0.9815966486930847,2.569502948609941,negative
2017,Q2,frozen meal,0.15091827511787415,16.406908171861836,negative
2017,Q2,fuel big headwind,-0.9645240902900696,3.5172704296545914,negative
2017,Q2,g s,0.015979590435181896,9.203875315922494,negative
2017,Q2,good momentum heading,0.4969111680984497,45.61920808761584,neutral
2017,Q2,got sustainability,0.9950034022331238,91.9966301600674,positive
2017,Q2,heavy media,0.9922577142715454,78.39090143218198,positive
2017,Q2,hedge wheat,0.9942376613616943,87.17354675652906,positive
2017,Q2,high multiples,0.980148434638977,66.02780117944398,positive
2017,Q2,human emotion,0.9930720925331116,81.17101937657961,positive
2017,Q2,internal customer decisions,0.9940555095672607,86.03622577927548,positive
2017,Q2,leverage competitive advantages,0.9897009134292603,73.48357203032856,positive
2017,Q2,live cattle,0.23394297063350677,19.081718618365628,negative
2017,Q2,look at beef live cattle costs,0.46788594126701355,31.739679865206405,neutral
2017,Q2,maggiano strong holiday delivery,0.49594539403915405,41.63858466722831,neutral
2017,Q2,maggiano vehicles full in-house delivery in-house delivery system,0.995893120765686,97.72535804549284,positive
2017,Q2,mall-based teavana stores,-0.9933217167854309,0.33698399326032014,negative
2017,Q2,mall-centric locations,-0.9866899251937866,2.064026958719461,negative
2017,Q2,many retailers,0.9785811305046082,65.50126368997473,positive
2017,Q2,material renewal,0.49076196551322937,36.625947767481044,neutral
2017,Q2,menu incremental visits,0.426896870136261,28.91743892165122,neutral
2017,Q2,merger with amazon,0.9837055206298828,67.92333614153327,positive
2017,Q2,mid-single digits,0.069692462682724,12.363100252737995,negative
2017,Q2,middle east,0.4792634844779968,33.29823083403539,neutral
2017,Q2,mild winter,0.9911363124847412,75.6950294860994,positive
2017,Q2,minimum wage increases,0.47830817103385925,33.0033698399326,neutral
2017,Q2,new drink Happy Hour,0.9820886254310608,66.9966301600674,positive
2017,Q2,new online platform,0.986853837966919,70.28222409435551,positive
2017,Q2,new super deal format,0.4675047993659973,31.676495366470093,neutral
2017,Q2,operators pressure,-0.9566007256507874,3.8542544229149116,negative
2017,Q2,organic net sales,0.04694815999583194,11.162594776748104,negative
2017,Q2,peak transactions,0.9532931447029114,61.03622577927549,positive
2017,Q2,plant closures as part,-0.9622185826301575,3.6015164279696714,negative
2017,Q2,powerful way,0.2645300626754761,22.093513058129737,negative
2017,Q2,prepared beef looks,0.44408372044563293,29.61246840775063,neutral
2017,Q2,processes aligned,0.9933204650878906,82.0977253580455,positive
2017,Q2,real byproduct byproduct of Project,0.9791669845581055,65.69081718618366,positive
2017,Q2,real favorability,0.3381282389163971,26.0530749789385,negative
2017,Q2,reorganization voluntary headcount reduction,0.991496741771698,76.49536647009268,positive
2017,Q2,rest follow-up discussions,0.9941377639770508,86.66807076663858,positive
2017,Q2,savory flavor products,0.24858242273330688,21.229991575400167,negative
2017,Q2,seasonality distort,-0.989354133605957,1.5796124684077504,negative
2017,Q2,single digits,0.03167839212851091,10.299073294018534,negative
2017,Q2,solid start,0.48675844073295593,34.87784330244313,neutral
2017,Q2,stable margins,0.4952107071876526,40.12215669755687,neutral
2017,Q2,strategic customers,0.2555946409702301,21.903959561920807,negative
2017,Q2,strategic decision,0.2356034219264984,19.187026116259478,negative
2017,Q2,strong returns,0.2455609291791916,19.650379106992418,negative
2017,Q2,strong returns organic bread production,0.4911218583583832,36.857624262847516,neutral
2017,Q2,strong start,0.09907346069812775,14.048020219039595,negative
2017,Q2,stronger in second half,0.49662309885025024,43.87110362257793,neutral
2017,Q2,supermarket real estate,0.9947571754455566,90.33277169334457,positive
2017,Q2,third-party perspective,0.9955809712409973,95.74557708508846,positive
2017,Q2,took pricing,0.9931643605232239,81.4658803706824,positive
2017,Q2,unfavorable currency,0.12236040085554123,14.995787700084245,negative
2017,Q2,value-added products,0.05201074812147352,11.436394271272114,negative
2017,Q2,value-added tax structure,0.944733202457428,60.130581297388375,positive
2017,Q2,vendors retailers,0.9895449280738831,73.20977253580455,positive
2017,Q2,well-recognized worldwide shortage shortage of vanilla,0.9887664914131165,72.07245155855097,positive
2017,Q2,workplace for team,0.49438074231147766,39.34288121314238,neutral
2017,Q2,year fueled,0.29836180806159973,22.80960404380792,negative
2017,Q2,young millennial households,0.9896190762519836,73.37826453243471,positive
2017,Q3,ASR good majority,0.987087607383728,70.51390058972198,positive
2017,Q3,AdvancePierre acquisition gave,0.30075663328170776,22.957034540859308,negative
2017,Q3,AdvancePierre few cents,0.9954800605773926,95.13479359730412,positive
2017,Q3,Alberta continued softness,0.4970044493675232,46.124684077506316,neutral
2017,Q3,Darren p firm,0.9938657879829407,85.08845829823083,positive
2017,Q3,Deutsche Bank,0.07781415184338887,12.784330244313393,negative
2017,Q3,EBITDA basis,0.3306212027867635,24.51558550968829,negative
2017,Q3,FY long-range guidance,0.870497465133667,56.36057287278854,positive
2017,Q3,G core at half,0.9920593500137329,77.78011794439765,positive
2017,Q3,June private-label share,-0.9503440260887146,4.106992417860152,negative
2017,Q3,Nature Killer Bread,0.3318273623784383,25.610783487784328,negative
2017,Q3,RB Foods completed an equity,0.9923717975616455,78.62257792754845,positive
2017,Q3,RB excellent fiscal year,0.4968251883983612,45.113732097725354,neutral
2017,Q3,RB normal run rate,-0.9926478862762451,0.7371524852569503,negative
2017,Q3,Roasteries coffee-forward experience,0.9090358018875122,58.04549283909014,positive
2017,Q3,SG 3-year horizon,0.9958274960517883,97.36731255265376,positive
2017,Q3,Siren Retail,0.4900859296321869,36.33108677337826,neutral
2017,Q3,VP aggregate performance,0.9896357655525208,73.39932603201348,positive
2017,Q3,[ EPS,0.49311643838882446,38.22662173546757,neutral
2017,Q3,aPT index shows,-0.9898495674133301,1.4953664700926705,negative
2017,Q3,ability customize,0.9946106672286987,89.36394271272114,positive
2017,Q3,ability incomparable food safety,0.4009607434272766,27.78011794439764,neutral
2017,Q3,adults approach lose weight,0.9923891425132751,78.7278854254423,positive
2017,Q3,all-time high deal rate,0.9691016674041748,63.07919123841618,positive
2017,Q3,alyssa Milano new approach convert core program,0.9608402252197266,61.85762426284751,positive
2017,Q3,approach financial fitness focus on continuous improvement,0.9871349930763245,70.5770850884583,positive
2017,Q3,atkins frequent snacking occasions,0.9906930327415466,75.04212299915753,positive
2017,Q3,atkins gender-neutral consumers,0.990397572517395,74.53664700926707,positive
2017,Q3,atkins nutritional snacking space,0.9832600951194763,67.58635214827295,positive
2017,Q3,atkins servings,0.9329140186309814,59.351305812973884,positive
2017,Q3,available liquidity,0.33126576741536456,24.97893850042123,negative
2017,Q3,begin with opening,0.08278844753901164,13.005475989890481,negative
2017,Q3,better-for-you premium,0.4962233901023865,42.44945240101095,neutral
2017,Q3,better-for-you sectors,0.4238307774066925,28.77000842459983,neutral
2017,Q3,beverages revision,0.9930126070976257,80.83403538331929,positive
2017,Q3,big addition,0.9725030660629272,63.8374052232519,positive
2017,Q3,brunch launched,0.9930237531661987,80.87615838247683,positive
2017,Q3,bulk financial return,0.9756423234939575,64.55349620893007,positive
2017,Q3,calories had history,0.9922358393669128,78.28559393428812,positive
2017,Q3,casual restaurant-style options new mega bowls add,0.6028075218200684,50.94776748104465,neutral
2017,Q3,chicken No Antibiotics value-added products,0.7986204028129578,54.001684919966294,positive
2017,Q3,clear points,0.9945937991142273,89.2586352148273,positive
2017,Q3,coffee big delta,0.9902929067611694,74.3681550126369,positive
2017,Q3,commitments good shape,0.42411988973617554,28.791069924178604,neutral
2017,Q3,consistent continuation,0.9904070496559143,74.5787700084246,positive
2017,Q3,cost-saving initiatives,0.4360927939414978,29.212299915754002,neutral
2017,Q3,costs associated,0.24757243692874908,20.17691659646167,negative
2017,Q3,costs associated voluntary separation program,0.9902897477149963,74.34709351305813,positive
2017,Q3,costs hit,0.9807298183441162,66.34372367312554,positive
2017,Q3,craveability menu in quality,0.49611780047416687,42.101937657961244,neutral
2017,Q3,critical driver restaurant-level margin management,0.989906370639801,73.79949452401011,positive
2017,Q3,dairy reasons,0.9924342632293701,78.77000842459984,positive
2017,Q3,days aiken resigned,0.9903624653816223,74.47346251053075,positive
2017,Q3,decent job,0.49043992161750793,36.499578770008426,neutral
2017,Q3,deleverage debt-to- EBITDA,0.9264881610870361,58.90901432181971,positive
2017,Q3,difficult retail environment,0.959556519985199,61.79443976411121,positive
2017,Q3,drop slight sales,-0.9930171966552734,0.4633529907329402,negative
2017,Q3,eastern time,0.06205157935619354,11.794439764111205,negative
2017,Q3,easy industry,0.9901835322380066,74.17860151642796,positive
2017,Q3,embryonic stages,0.9954102635383606,94.75568660488626,positive
2017,Q3,enable long-term growth,0.49635395407676697,42.881213142375735,neutral
2017,Q3,evidence amongst value players,0.989501416683197,73.14658803706824,positive
2017,Q3,favorable versus,0.4954249858856201,40.56444818871104,neutral
2017,Q3,first-time users guest checkout feature feature for first-time,0.9878877401351929,71.16680707666386,positive
2017,Q3,flavor sense,0.2603416442871094,21.988205560235887,negative
2017,Q3,foundations extraordinary change retail grocery industry,0.9807886481285095,66.3647851727043,positive
2017,Q3,free cashflow,0.9913784265518188,76.24262847514743,positive
2017,Q3,frequency potential good upside,0.7068830728530884,52.422072451558556,positive
2017,Q3,frozen meal,0.33196685711542767,25.82139848357203,negative
2017,Q3,g s,0.015859033792249618,9.182813816343725,negative
2017,Q3,gap food at home,0.9742320775985718,64.21651221566975,positive
2017,Q3,handful destination,0.9945846199989319,89.17438921651222,positive
2017,Q3,high single-digit EPS,0.496025413274765,41.89132266217355,neutral
2017,Q3,home pride white bread,0.9869593977928162,70.3664700926706,positive
2017,Q3,hot sauce,0.08951733870939775,13.479359730412805,negative
2017,Q3,important ecommerce customers,0.9875906705856323,70.97725358045493,positive
2017,Q3,initial growth targets,0.9930192828178406,80.85509688289805,positive
2017,Q3,initial quarter public company,0.43715494871139526,29.296545914069082,neutral
2017,Q3,introduces new menu highlights,0.8845120668411255,56.86604886267902,positive
2017,Q3,issues structural versus transitory,0.9933498501777649,82.32940185341197,positive
2017,Q3,journey reclaim market share,0.9757171273231506,64.59561920808761,positive
2017,Q3,juicier new cooking procedure,0.9585099816322327,61.668070766638586,positive
2017,Q3,large customer,-0.33065909147262573,6.992417860151642,negative
2017,Q3,large trade budget,0.965402364730835,62.48946925021062,positive
2017,Q3,large trim,0.994797945022583,90.60657118786858,positive
2017,Q3,lease-adjusted basis,0.9941767454147339,86.87868576242629,positive
2017,Q3,leverage technological investments,0.9908468127250671,75.37910699241786,positive
2017,Q3,lines pulled,0.9689449667930603,63.05812973883741,positive
2017,Q3,liquid common way,0.7874589562416077,53.833192923336135,positive
2017,Q3,little softness,-0.7952359318733215,5.391743892165122,negative
2017,Q3,long-term continuation trend for away-from-home food,0.46477100253105164,31.360572872788545,neutral
2017,Q3,maggiano menu,0.49540531635284424,40.5223251895535,neutral
2017,Q3,market hated,0.9860242009162903,69.62931760741364,positive
2017,Q3,millennials outlets,0.994398295879364,88.03706823925863,positive
2017,Q3,modest inflation U.S. Broadline,0.8289111852645874,54.886267902274646,positive
2017,Q3,negotiation assume executive oversight,0.9939642548561096,85.44650379106993,positive
2017,Q3,new curbside pickup,0.49359920620918274,38.542544229149115,neutral
2017,Q3,nice flow-through margin-driven,0.4524025321006775,30.096882898062344,neutral
2017,Q3,nice improvement,0.24756577610969543,20.1558550968829,negative
2017,Q3,nonmeasured channels,0.993006706237793,80.80244313395114,positive
2017,Q3,normal positive lift,0.9875168204307556,70.89300758213984,positive
2017,Q3,old-fashioned block-and-tackle customer acquisition,0.9919562339782715,77.5273799494524,positive
2017,Q3,opportunity around food,0.9870572686195374,70.49283909014322,positive
2017,Q3,optimal state,0.9850442409515381,68.80791912384161,positive
2017,Q3,organic offerings,0.4962233901023865,42.44945240101095,neutral
2017,Q3,particular customer,0.4952376186847687,40.1642796967144,neutral
2017,Q3,pepperoni plant transition,0.9901489019393921,74.1575400168492,positive
2017,Q3,personalization new offer constructs,0.46668541431427,31.571187868576246,neutral
2017,Q3,pipeline around tea,0.49565446376800537,40.98567818028644,neutral
2017,Q3,pizza football,0.9927268028259277,79.67565290648693,positive
2017,Q3,potential brands,0.9731998443603516,64.09014321819714,positive
2017,Q3,prediabetic adults,0.9957398176193237,96.75652906486943,positive
2017,Q3,presence evidence growth opportunities at scale,0.9081317186355591,57.91912384161753,positive
2017,Q3,pressure hearts minds casual dining,0.7483530640602112,53.20134793597304,positive
2017,Q3,pro forma forma net,0.4970739483833313,46.44060657118787,neutral
2017,Q3,pro forma results,0.9913418889045715,76.20050547598989,positive
2017,Q3,promotion highlighted healthy produce options,0.9884427189826965,71.73546756529065,positive
2017,Q3,recent case Thanasi Foods,0.7530163526535034,53.348778433024435,positive
